# Name,Set,Format,Mode,Bit_Depth,Width,Height,Classe,Id_Classe
374.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
37.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
226.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
313.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
148.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
310.jpg,Teste,JPEG,L,8,640,480,10 Reais,10
111.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
26.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
341.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
187.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
325.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
32.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
1.jpg,Teste,JPEG,L,8,640,480,10 Reais,10
280.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
113.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
386.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
89.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
13.jpg,Teste,JPEG,L,8,640,480,10 Reais,10
209.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
184.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
174.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
70.jpg,Teste,JPEG,RGB,8,640,480,10 Reais,10
429.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
259.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
184.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
345.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
126.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
318.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
326.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
233.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
167.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
382.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
412.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
74.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
201.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
97.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
370.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
360.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
71.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
178.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
260.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
410.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
344.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
228.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
32.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
118.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
92.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
255.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
140.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
198.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
15.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
20.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
112.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
240.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
394.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
85.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
306.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
347.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
137.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
102.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
407.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
420.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
205.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
182.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
414.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
319.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
69.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
430.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
387.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
404.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
39.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
41.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
141.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
313.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
284.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
149.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
19.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
389.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
361.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
373.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
93.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
248.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
147.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
162.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
202.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
13.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
428.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
123.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
146.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
395.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
104.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
87.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
49.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
262.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
390.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
418.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
109.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
290.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
293.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
212.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
268.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
372.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
204.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
276.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
24.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
48.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
424.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
26.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
376.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
9.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
23.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
227.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
352.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
405.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
107.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
396.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
176.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
193.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
173.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
353.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
294.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
295.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
186.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
310.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
101.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
282.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
273.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
3.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
130.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
179.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
402.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
423.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
53.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
136.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
66.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
288.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
346.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
397.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
119.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
265.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
6.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
215.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
33.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
252.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
14.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
191.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
177.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
381.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
330.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
42.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
82.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
229.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
257.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
356.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
62.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
354.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
254.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
183.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
38.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
279.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
65.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
419.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
90.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
153.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
237.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
44.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
80.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
143.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
148.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
91.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
337.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
166.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
235.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
160.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
10.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
195.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
181.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
72.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
308.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
303.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
331.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
411.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
220.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
219.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
57.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
251.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
258.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
278.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
113.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
117.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
192.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
336.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
78.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
400.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
393.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
300.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
280.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
127.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
422.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
213.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
86.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
272.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
103.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
341.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
366.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
368.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
236.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
431.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
35.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
156.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
358.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
225.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
286.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
305.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
334.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
348.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
28.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
36.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
218.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
275.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
187.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
385.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
155.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
401.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
391.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
47.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
165.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
18.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
378.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
46.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
307.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
367.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
338.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
128.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
350.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
421.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
50.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
43.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
210.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
76.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
31.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
154.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
296.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
207.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
105.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
277.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
180.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
52.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
138.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
194.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
152.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
196.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
374.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
403.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
291.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
413.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
59.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
249.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
114.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
333.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
256.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
355.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
199.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
158.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
124.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
145.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
321.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
30.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
379.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
159.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
221.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
89.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
45.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
206.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
283.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
161.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
209.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
214.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
274.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
266.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
8.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
25.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
21.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
409.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
16.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
325.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
17.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
388.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
242.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
157.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
363.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
106.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
96.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
200.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
415.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
383.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
425.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
34.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
68.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
287.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
211.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
135.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
269.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
54.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
129.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
217.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
332.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
314.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
197.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
343.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
37.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
108.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
188.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
56.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
216.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
51.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
73.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
369.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
151.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
168.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
349.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
22.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
324.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
174.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
320.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
232.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
175.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
380.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
40.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
271.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
315.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
224.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
2.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
263.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
98.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
342.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
261.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
239.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
311.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
267.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
144.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
292.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
364.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
231.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
351.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
67.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
250.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
245.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
131.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
417.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
116.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
120.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
208.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
122.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
190.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
416.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
329.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
11.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
170.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
81.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
99.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
270.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
60.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
185.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
384.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
323.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
12.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
375.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
100.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
70.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
133.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
359.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
299.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
241.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
164.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
322.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
110.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
264.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
357.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
335.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
398.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
289.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
169.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
408.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
125.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
246.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
64.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
79.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
238.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
132.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
281.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
234.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
63.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
317.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
432.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
84.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
4.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
244.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
189.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
285.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
427.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
304.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
223.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
139.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
203.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
222.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
377.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
77.jpg,Treino,JPEG,RGB,8,640,480,20 Reais,20
7.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
309.jpg,Treino,JPEG,L,8,640,480,20 Reais,20
226.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
115.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
253.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
75.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
365.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
392.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
142.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
94.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
230.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
163.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
1.jpg,Teste,JPEG,L,8,640,480,20 Reais,20
316.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
121.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
243.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
55.jpg,Teste,JPEG,RGB,8,640,480,20 Reais,20
